,Entity,Code,Year,AvgCigarettePriceDollars,AvgTaxesAsPctCigarettePrice,EnforceBansTobaccoAd,HelpToQuit,ProductionMT,SalePerDay,GDP_USD,ProductionUSD
472,Laos,LAO,2014,2.165,53.3,4.0,2.0,6824.38,7.7100000379999996,1998.333108,109.359274491
473,Latvia,LVA,2007,4.4719999999999995,69.07000000000001,4.0,3.0,14252.48,4.800000191,14091.04765,106.07633643099999
474,Latvia,LVA,2010,8.546000000000001,66.25,4.0,4.0,21664.2878,2.700000048,11379.79806,293.839848794
475,Lebanon,LBN,2007,4.694999999999999,59.95,2.0,4.0,577.3,4.969999933,5207.792723,10.863313813100001
476,Lebanon,LBN,2010,4.781999999999999,63.35999999999999,2.0,4.0,642.854,4.7199999331,7761.641489,8.413742387400001
477,Lesotho,LSO,2007,1.027,58.669999999999995,2.0,3.0,1575.5656204009995,8.310000132999999,846.5423208,42.838826611799995
478,Lesotho,LSO,2010,1.1520000000000001,59.589999999999996,2.0,4.0,5183.443599980001,8.310000132999999,1119.843641,68.27675033199999
479,Lesotho,LSO,2012,1.165,59.589999999999996,2.0,4.0,5183.443599980001,8.310000132999999,1229.636232,68.27675033199999
480,Lesotho,LSO,2014,1.1520000000000001,59.589999999999996,2.0,4.0,5183.443599980001,8.310000132999999,1194.575627,68.27675033199999
481,Liberia,LBR,2007,1.027,58.35,2.0,3.0,5227.5720436070005,8.310000132999999,396.6017613,65.3432926898
482,Liberia,LBR,2010,1.2229999999999999,59.61,2.0,3.0,833.757374388,8.310000132999999,513.4455667,28.0973021792
483,Liberia,LBR,2012,1.1989999999999998,53.81,2.0,3.0,4122.8511999600005,8.310000132999999,657.9357791,55.3647003108
484,Libya,LBY,2007,2.62,63.989999999999995,4.0,2.0,18663.0,6.6599998473,11300.19323,102.23404850120001
485,Libya,LBY,2010,3.075,65.94999999999999,5.0,3.0,14189.5091,6.489999961999999,12064.77291,100.4526554892
486,Libya,LBY,2012,4.5280000000000005,68.49,5.0,4.0,13494.779999999999,4.900000095400001,13025.27932,106.07633643099999
487,Libya,LBY,2014,4.877,64.33000000000001,5.0,4.0,21744.762010455,4.6099999904,6466.908237,180.109237207
488,Lithuania,LTU,2007,3.3409999999999997,71.43,4.0,4.0,0.0,6.300000191,12285.44705,0.0
489,Lithuania,LTU,2010,5.241,72.38000000000001,4.0,4.0,0.0,4.199999809,11987.50841,0.0
490,Luxembourg,LUX,2007,2.2529999999999997,63.29,4.0,2.0,6429.42189605,8.3000000474,106018.4928,138.46736866999998
491,Luxembourg,LUX,2010,8.388,66.9,4.0,4.0,8540.130000000001,3.0500000475,104965.3061,432.17466785999994
492,Madagascar,MDG,2007,1.7409999999999997,58.89999999999999,5.0,3.0,20441.663906504997,8.310000132999999,438.6555158,145.20216494
493,Madagascar,MDG,2010,1.7409999999999997,58.89999999999999,5.0,3.0,20441.663906504997,8.310000132999999,471.959197,145.20216494
494,Madagascar,MDG,2012,1.9340000000000004,21.299999999999994,5.0,3.0,48597.429099999994,9.7100003231,518.1529543,111.32955715199998
495,Madagascar,MDG,2014,1.107,58.95,5.0,3.0,4632.965330781002,8.310000132999999,530.8611206,69.696764403
496,Malawi,MWI,2007,1.9009999999999998,21.209999999999994,2.0,2.0,160236.0,9.700000332699998,332.2590946,1246.20061605
497,Malawi,MWI,2010,1.779,20.349999999999994,2.0,2.0,220198.0,9.700000332699998,478.6686885,1246.20061605
498,Malawi,MWI,2012,1.9009999999999998,20.869999999999994,2.0,2.0,151500.0,9.700000332699998,391.5617052,1246.20061605
499,Malawi,MWI,2014,1.779,20.349999999999994,2.0,2.0,191967.5,9.700000332699998,371.2695217,1246.20061605
500,Malaysia,MYS,2007,4.895999999999999,70.38,4.0,4.0,15097.372010455001,4.55,7243.456801,115.42439698599999
501,Malaysia,MYS,2010,5.694000000000001,69.76,4.0,4.0,32944.81,4.269999980900001,9040.568495,219.84652
502,Maldives,MDV,2007,4.9719999999999995,59.660000000000004,4.0,3.0,1009.5339999999999,4.2699999331,5574.401981,9.152271716600001
503,Maldives,MDV,2010,4.738000000000001,63.82000000000001,5.0,3.0,13200.789999999999,4.9800000191,7076.739821,110.286862146
504,Maldives,MDV,2012,4.796000000000001,65.43,5.0,3.0,13200.789999999999,4.85,7265.723399,110.674024146
505,Maldives,MDV,2014,3.218,69.47,5.0,2.0,15902.403792099998,6.3500000001,8499.307148,100.2097569892
506,Mali,MLI,2007,1.8990000000000002,21.159999999999993,2.0,3.0,45863.0891,9.7100003231,597.4798388,111.32955715199998
507,Mali,MLI,2010,1.9189999999999998,64.35,5.0,3.0,21042.8037921,8.310000132999999,710.2742494,145.20216494
508,Mali,MLI,2012,1.1629999999999998,63.36999999999999,4.0,3.0,332.18297436800015,8.310000132999999,778.6252695,37.795545277699986
509,Malta,MLT,2007,4.454000000000001,73.08,4.0,4.0,1.9273,5.130000066600001,19485.87119,0.1698462894
510,Malta,MLT,2010,4.704000000000001,75.82000000000001,4.0,4.0,12722.3226,5.2499999522000005,21799.17426,116.85774126700001
511,Malta,MLT,2012,4.397,73.34,4.0,4.0,1.9273,5.1200000763,22527.63676,0.1698462894
512,Malta,MLT,2014,5.004,76.66,4.0,5.0,22334.1209,4.0300000664999995,26754.26845,163.236186921
513,Marshall Islands,MHL,2007,2.46,60.94,2.0,4.0,1714.8459999999995,6.6400000095,2646.873996,22.6060792663
514,Marshall Islands,MHL,2010,2.46,60.94,2.0,4.0,1714.8459999999995,6.6400000095,2846.065542,22.6060792663
515,Marshall Islands,MHL,2012,2.4259999999999997,60.94,2.0,4.0,1714.8459999999995,7.1299999715,3181.6247,20.908944153300002
516,Marshall Islands,MHL,2014,2.4259999999999997,60.94,2.0,4.0,1714.8459999999995,7.1299999715,3185.261354,20.908944153300002
517,Mauritania,MRT,2007,1.6649999999999998,22.440000000000005,2.0,2.0,195689.7,9.700000332699998,1357.124285,1246.20061605
518,Mauritania,MRT,2010,2.0589999999999997,22.449999999999996,2.0,2.0,181950.1,9.400000285199999,1610.921603,1177.27494225
519,Mauritania,MRT,2012,1.8920000000000001,21.81,2.0,2.0,181950.1,9.700000332699998,1815.218939,1177.27494225
520,Mauritania,MRT,2014,2.0589999999999997,21.81,2.0,2.0,181950.1,9.400000285199999,1677.109019,1177.27494225
521,Mauritius,MUS,2007,5.311000000000001,68.83,4.0,4.0,22771.879999999997,4.2499999523,6574.654338,200.38668905699998
522,Mauritius,MUS,2010,5.665000000000001,66.46000000000001,5.0,4.0,22993.79,4.2899999618999995,8000.376432,200.38668905699998
523,Mauritius,MUS,2012,6.315,65.61,5.0,4.0,21664.2878,3.560000014199999,9291.236379,295.169251027
524,Mauritius,MUS,2014,4.851000000000001,65.32000000000001,5.0,4.0,22993.79,4.599999952299999,10153.93269,193.312164467
525,Mexico,MEX,2007,4.465,60.379999999999995,2.0,4.0,1163.5920436069996,4.799999952,9642.680517,11.504307713100001
526,Mexico,MEX,2010,5.035,61.379999999999995,2.0,4.0,1359.2519332069999,4.1499999045000004,9271.398396,12.8654180453
527,Micronesia (country),FSM,2007,2.339,57.96,2.0,3.0,4045.3220436069996,7.2599999428999995,2458.658394,58.855063464
528,Micronesia (country),FSM,2010,2.339,57.870000000000005,2.0,3.0,5912.54,7.2599999428999995,2885.305492,69.810016314
529,Micronesia (country),FSM,2012,4.304,57.55,2.0,3.0,6428.0548,4.910000038,3131.386715,68.311306003
530,Micronesia (country),FSM,2014,2.46,60.94,2.0,4.0,1715.3459999999995,6.6400000095,2971.512602,22.6060792663
531,Moldova,MDA,2007,2.5119999999999996,65.13000000000001,4.0,3.0,688.0175999800001,6.6399999619,1531.685476,40.79395120289999
532,Moldova,MDA,2010,2.532,65.43,4.0,3.0,1232.898,6.6399999619,2437.529978,15.486046816800002
533,Monaco,MCO,2007,5.004,61.3,2.0,3.0,7741.7300000000005,4.450000047600001,169966.3069,422.95595426
534,Monaco,MCO,2010,4.524,61.089999999999996,2.0,4.0,7246.860000000001,5.260000038,150737.8925,385.95867721
535,Monaco,MCO,2012,4.524,61.089999999999996,2.0,4.0,7246.860000000001,5.260000038,157520.2194,385.95867721
536,Monaco,MCO,2014,4.524,61.089999999999996,2.0,4.0,7246.860000000001,5.260000038,189432.37,385.95867721
537,Mongolia,MNG,2007,2.686,72.78,4.0,4.0,2.6273,6.340000105100001,1632.727582,1.000084729
538,Mongolia,MNG,2010,2.4539999999999997,62.760000000000005,4.0,4.0,1360.550512801,6.6400000095,2643.287083,26.92074012
539,Montenegro,MNE,2007,2.978,64.17,4.0,2.0,332.0,6.509999990599999,5976.394145,8.996745720200002
540,Montenegro,MNE,2010,5.643,71.94,4.0,2.0,22666.2,4.2099998952,6688.4824,200.38668905699998
541,Montenegro,MNE,2012,5.705,69.96000000000001,4.0,4.0,32944.81,4.269999980900001,6586.721279,233.29234576
542,Montenegro,MNE,2014,5.635000000000001,68.88000000000001,4.0,4.0,22771.879999999997,4.299999952399999,7388.147794,200.38668905699998
543,Morocco,MAR,2007,2.6350000000000002,71.99000000000001,4.0,3.0,7.0,6.340000105100001,2499.259938,0.5699113765
544,Morocco,MAR,2010,2.683,65.43,4.0,3.0,1232.898,6.509999990500001,2839.92612,15.447379928200002
545,Mozambique,MOZ,2007,1.2229999999999999,61.67999999999999,4.0,3.0,12.78043607,8.310000132999999,482.1985636,20.80380017
546,Mozambique,MOZ,2010,1.2229999999999999,61.67999999999999,4.0,3.0,16.2359998,8.310000132999999,471.9043433,23.46282963
547,Mozambique,MOZ,2012,2.033,66.39999999999999,4.0,3.0,38.72010455,8.3000001426,657.6446765,171.6315778
548,Mozambique,MOZ,2014,1.7759999999999998,63.919999999999995,4.0,3.0,53.5189605,8.310000132999999,673.969212,143.6173529
549,Myanmar,MMR,2007,2.092,65.58999999999999,4.0,3.0,19982.467927415,8.0000000951,512.5800861,161.20651469
550,Myanmar,MMR,2010,1.18,59.92999999999999,4.0,3.0,7870.7891,8.310000132999999,1018.13173,134.23186302899998
551,Myanmar,MMR,2012,1.18,59.92999999999999,4.0,3.0,7870.7891,8.310000132999999,1035.80424,134.23186302899998
552,Myanmar,MMR,2014,1.1520000000000001,59.94,4.0,4.0,5296.583599980001,8.310000132999999,1140.76652,82.141161115
553,Namibia,NAM,2007,2.267,58.519999999999996,2.0,3.0,7501.369100000001,7.6599999904,4405.410397,122.56220175100002
554,Namibia,NAM,2010,5.034000000000001,69.52,4.0,3.0,22666.2,4.2199999331999996,5394.996711,193.312164467
555,Namibia,NAM,2012,5.496,69.77000000000001,4.0,4.0,29450.5,4.3399999619,5942.29274,226.88465966999996
556,Namibia,NAM,2014,4.667999999999999,71.72,4.0,4.0,29450.5,5.3099999427,5469.901401,219.81013508
557,Nauru,NRU,2010,3.211,69.7,4.0,3.0,401.36,6.3500000955,4752.175082,7.6553355531
558,Nauru,NRU,2012,5.701000000000001,70.94,4.0,3.0,30035.609999999997,4.2899999618999995,9562.667866,233.92441584
559,Nauru,NRU,2014,5.177000000000001,69.60999999999999,4.0,3.0,26541.3,4.4399999142,10171.48073,220.86418721000004
560,Nepal,NPL,2007,1.1629999999999998,63.39,2.0,2.0,276.8,8.310000132999999,391.3800572,0.365956334
561,Nepal,NPL,2010,1.786,58.04999999999999,4.0,4.0,19109.423906505,8.310000132999999,592.4012071,147.95341259699998
562,Netherlands,NLD,2007,4.321,63.11999999999999,4.0,3.0,17194.73,5.300000191,51733.44213,408.68316929
563,Netherlands,NLD,2010,5.668000000000001,73.00999999999999,4.0,4.0,21594.97,4.5,50950.03434,322.605119947
564,New Zealand,NZL,2007,6.555,74.22,4.0,5.0,118.0,3.200000048,32479.98174,139.17924486590002
565,New Zealand,NZL,2010,4.838999999999999,74.66,4.0,5.0,18107.8209,4.5999999522,33676.77412,95.92048354499998
566,Nicaragua,NIC,2007,1.7899999999999998,30.339999999999996,2.0,3.0,29804.875802554998,9.1600002757,1327.957086,151.94749077200004
567,Nicaragua,NIC,2010,1.767,58.519999999999996,2.0,3.0,7547.549099999999,8.310000132999999,1503.872231,134.23186302899998
568,Nicaragua,NIC,2014,2.3630000000000004,56.77,2.0,3.0,15060.651896050002,7.2599999428999995,1934.062922,113.55285781299999
569,Niger,NER,2007,1.9629999999999996,48.93,5.0,3.0,29803.39591696,8.4700001711,390.2844802,158.54998726000002
570,Niger,NER,2010,1.9340000000000004,21.299999999999994,5.0,3.0,31825.772010455003,9.1600002757,476.8695322,164.95767335000002
571,Niger,NER,2012,1.433,57.79999999999999,5.0,3.0,12160.42099605,8.310000132999999,529.7444581,121.87968036339998
572,Niger,NER,2014,1.433,57.79999999999999,5.0,3.0,12160.42099605,8.310000132999999,564.5967488,121.87968036339998
573,Nigeria,NGA,2007,2.46,57.879999999999995,2.0,4.0,25998.875802554998,6.6899999619,1883.461388,170.51346768000002
574,Nigeria,NGA,2010,4.475,64.95,2.0,4.0,18153.39,4.870000028600001,2280.437337,127.67730138499996
575,Nigeria,NGA,2014,2.5629999999999997,59.19,2.0,4.0,1573.4150895599996,6.5199999808,3098.985791,37.92384587429999
576,North Macedonia,MKD,2007,2.966,65.55,4.0,3.0,16415.9937921,6.4799999237999995,4037.122452,120.17781881499995
577,North Macedonia,MKD,2010,4.502000000000001,71.03,4.0,3.0,34303.6,5.2799999236,4545.392131,206.60876795000004
578,Norway,NOR,2007,8.446000000000002,67.11999999999999,4.0,4.0,8540.130000000001,3.400000095,85139.96045,469.03601836999997
579,Norway,NOR,2010,6.786,67.35,4.0,4.0,8356.53,3.5,87693.79007,490.36460496999996
580,Oman,OMN,2007,4.589999999999999,65.09,2.0,3.0,20084.59,4.900000047700001,15838.46957,179.073079527
581,Oman,OMN,2010,4.752,64.0,2.0,3.0,16687.29,5.0300000191,18712.57015,117.267615704
582,Pakistan,PAK,2007,1.7999999999999994,22.48,2.0,3.0,29278.691896050004,9.1600002757,908.0950852,151.94749077200004
583,Pakistan,PAK,2010,1.7999999999999994,22.48,2.0,3.0,29278.691896050004,9.1600002757,987.409712,151.94749077200004
584,Palau,PLW,2007,2.767,60.67,2.0,4.0,721.8734895800001,6.349999952300001,10381.42387,13.123240208400002
585,Palau,PLW,2010,2.767,60.67,2.0,4.0,721.8734895800001,6.349999952300001,10356.63362,13.123240208400002
586,Palau,PLW,2012,10.771999999999998,72.21,4.0,4.0,24693.0378,2.9400000572,12044.10547,384.70330296000003
587,Palau,PLW,2014,5.975,75.67999999999999,4.0,4.0,30884.627800000006,4.1400000095000005,13711.7617,260.51795789000005
588,Panama,PAN,2007,2.767,59.11,2.0,4.0,411.87348958,6.349999952300001,6166.187862,13.123240208400002
589,Panama,PAN,2010,5.6930000000000005,65.92,5.0,5.0,20338.7,4.199999904899999,8082.019584,147.99775107500002
590,Papua New Guinea,PNG,2007,1.8219999999999998,30.339999999999996,4.0,2.0,29804.875802554998,9.1600002757,1401.949447,151.94749077200004
591,Papua New Guinea,PNG,2010,4.325,59.85,4.0,2.0,15079.241896049998,4.9000000477,1949.351185,127.67730138499996
592,Papua New Guinea,PNG,2012,4.314,68.65,4.0,2.0,20957.98,4.9700000764,2790.676303,197.112514446
593,Papua New Guinea,PNG,2014,4.314,68.65,4.0,2.0,20957.98,4.9700000764,2920.782986,197.112514446
594,Paraguay,PRY,2007,2.46,59.11,2.0,4.0,1573.4150895599996,6.629999971299999,2976.824014,35.6080985503
595,Paraguay,PRY,2010,2.534,59.04,2.0,4.0,1134.7014895799998,6.5199999808,4359.428415,31.900851216199992
596,Paraguay,PRY,2012,2.638,59.11,2.0,4.0,693.67348958,6.3399999618,5185.141549,12.211179948400002
597,Paraguay,PRY,2014,2.767,59.11,2.0,4.0,411.87348958,6.349999952300001,6118.31811,13.123240208400002
598,Peru,PER,2007,2.346,56.77,2.0,3.0,21278.6,7.2599999428999995,3606.070689,151.485803762
599,Peru,PER,2010,4.533999999999999,62.720000000000006,2.0,3.0,19235.989999999998,4.840000009500001,5082.353706,145.339688404
600,Philippines,PHL,2007,2.621,59.11,2.0,4.0,1573.4150895599996,6.3399999618,1744.639979,20.406330805300005
601,Philippines,PHL,2010,2.4509999999999996,75.87,4.0,4.0,24145.98402091,6.6700000288,2217.472153,179.14174392
602,Poland,POL,2007,4.726999999999999,73.36,4.0,4.0,41621.0,5.699999809,11254.51739,252.3889521
603,Poland,POL,2010,5.205,74.43,4.0,4.0,27998.4,5.0,12613.011,339.3028886
604,Portugal,PRT,2007,5.3530000000000015,77.27,4.0,4.0,3.266,4.400000095,22782.09462,0.113881371
605,Portugal,PRT,2010,5.2940000000000005,75.65,4.0,4.0,13661.548,3.900000095,22498.69086,95.8539552
606,Qatar,QAT,2007,8.604,68.85,4.0,4.0,8356.53,2.9300000191,65421.37692,432.17466785999994
607,Qatar,QAT,2010,8.604,68.85,4.0,4.0,8356.53,2.9300000191,67403.08768,432.17466785999994
608,Qatar,QAT,2012,8.604,66.9,4.0,4.0,8540.130000000001,2.9100000381,85075.98654,432.17466785999994
609,Qatar,QAT,2014,8.604,66.9,4.0,4.0,8540.130000000001,2.9100000381,83858.34046,432.17466785999994
610,Romania,ROU,2007,4.518,61.580000000000005,4.0,4.0,3100.0,4.699999809,8360.166321,14.99600123
611,Romania,ROU,2010,5.887,67.49,4.0,5.0,22977.8,4.099999905,8214.076893,147.99775107500002
612,Russia,RUS,2007,4.569,65.49000000000001,2.0,3.0,19444.19,4.6700000286000005,9101.255049,145.249316761
613,Russia,RUS,2010,4.689,62.08,2.0,3.0,1473.2445999999998,4.939999914,10674.99578,14.387205494400002
614,Rwanda,RWA,2007,1.779,20.349999999999994,2.0,2.0,198862.85,9.700000332699998,438.6641845,1246.20061605
615,Rwanda,RWA,2010,1.779,20.349999999999994,2.0,2.0,198862.85,9.700000332699998,609.724917,1246.20061605
616,Rwanda,RWA,2012,1.7149999999999999,19.949999999999996,2.0,2.0,198862.85,9.700000332699998,725.1697703,1246.20061605
617,Saint Kitts and Nevis,KNA,2007,4.587999999999999,64.02000000000001,2.0,3.0,20201.89,4.7400000572000005,14429.55024,179.073079527
618,Saint Kitts and Nevis,KNA,2010,4.6049999999999995,64.02000000000001,2.0,3.0,20201.89,4.7800000668000004,15510.19915,179.073079527
619,Saint Kitts and Nevis,KNA,2014,4.504,61.21999999999999,2.0,3.0,16804.59,5.0400000095,18051.17903,117.267615704
620,Saint Lucia,LCA,2007,4.608,64.89000000000001,2.0,3.0,19235.989999999998,4.6700000286000005,7969.797993,145.339688404
621,Saint Lucia,LCA,2010,4.6659999999999995,65.49000000000001,2.0,3.0,19235.989999999998,5.0300000191,8540.07098,144.952526404
622,Saint Lucia,LCA,2012,4.569,65.49000000000001,2.0,3.0,19444.19,4.6700000286000005,9086.387955,145.249316761
623,Saint Lucia,LCA,2014,4.731,66.56,2.0,3.0,19444.19,4.969999980900001,9843.308534,144.952526404
624,Saint Vincent and the Grenadines,VCT,2007,2.657,56.46,2.0,3.0,6056.6809960499995,6.3299999236,6307.313617,64.8826550522
625,Saint Vincent and the Grenadines,VCT,2010,2.657,56.46,2.0,3.0,6056.6809960499995,6.3299999236,6292.498854,64.8826550522
626,Saint Vincent and the Grenadines,VCT,2012,2.657,56.46,2.0,3.0,6056.6809960499995,6.3299999236,6390.310632,64.8826550522
627,Saint Vincent and the Grenadines,VCT,2014,2.657,56.46,2.0,3.0,6056.6809960499995,6.3299999236,6684.377547,64.8826550522
628,Samoa,WSM,2007,2.3590000000000004,57.870000000000005,2.0,3.0,5580.4400000000005,7.2599999428999995,3133.671327,68.374414351
629,Samoa,WSM,2010,2.231,62.660000000000004,4.0,3.0,14454.597584199995,7.65,3566.458277,113.55285781299999
630,Samoa,WSM,2014,1.9569999999999996,54.09999999999999,4.0,3.0,6654.639999999999,8.310000132999999,3937.779197,122.56220175100002
631,San Marino,SMR,2007,4.335999999999999,59.489999999999995,2.0,3.0,10865.659999999998,5.280000114400001,72697.70599,394.28203254
632,San Marino,SMR,2010,8.922,63.98,4.0,3.0,8540.130000000001,2.9599999906,60254.7763,432.17466785999994
633,San Marino,SMR,2012,4.476,69.87,4.0,3.0,1277.0788924,5.170000076300001,49988.46363,9.9659533942
634,San Marino,SMR,2014,8.719,70.91,4.0,4.0,21260.090000000004,3.0100000381,50817.33082,372.468094674
635,Sao Tome and Principe,STP,2007,1.652,20.549999999999997,2.0,2.0,198862.85,9.700000332699998,896.8677913,1246.20061605
636,Sao Tome and Principe,STP,2010,1.652,22.440000000000005,2.0,2.0,195689.7,9.700000332699998,1090.260763,1246.20061605
637,Sao Tome and Principe,STP,2012,1.652,22.690000000000005,2.0,2.0,195689.7,9.700000332699998,1330.620114,1246.20061605
638,Sao Tome and Principe,STP,2014,2.505,59.04,2.0,4.0,2043.5274895799998,6.5199999808,1770.467688,34.74283097399999
639,Saudi Arabia,SAU,2007,4.227,63.36,2.0,4.0,1163.9299999999998,5.5200000763,16516.63178,12.802997204500002
640,Saudi Arabia,SAU,2010,4.161,63.36,2.0,4.0,1163.9299999999998,5.5200000763,19262.5476,12.802997204500002
641,Saudi Arabia,SAU,2014,4.161,63.36,2.0,4.0,1071.1205999999997,5.5200000763,24464.21256,12.802997204500002
642,Senegal,SEN,2007,1.7899999999999998,30.339999999999996,2.0,3.0,29804.875802554998,9.1600002757,1198.392811,151.94749077200004
643,Senegal,SEN,2010,1.5799999999999998,57.629999999999995,2.0,3.0,15690.57189605,8.310000132999999,1271.583281,154.38256739099998
644,Serbia,SRB,2007,2.116,54.35,4.0,3.0,3822.0,8.0100000855,5848.476405,38.825329932399995
645,Serbia,SRB,2010,4.630999999999999,54.49000000000001,4.0,4.0,4952.0,4.9399999139,5735.422857,94.0163525722
646,Seychelles,SYC,2007,4.689,62.379999999999995,2.0,3.0,1347.4498896,4.9199999331,12154.82994,14.9761246174
647,Seychelles,SYC,2010,4.696,69.8,4.0,3.0,26228.49,5.050000000000001,10804.68447,250.02423551
648,Seychelles,SYC,2012,4.882,72.38,4.0,3.0,31449.579999999998,4.769999933199999,12006.68296,264.88273079
649,Seychelles,SYC,2014,4.764999999999999,74.0,4.0,4.0,28427.920000000002,4.9099999427,14700.33434,267.07640259
650,Sierra Leone,SLE,2007,1.779,20.349999999999994,2.0,2.0,188444.25,9.700000332699998,360.3716605,1246.20061605
651,Sierra Leone,SLE,2010,1.779,20.349999999999994,2.0,2.0,187570.65,9.700000332699998,401.8348761,1246.20061605
652,Sierra Leone,SLE,2012,1.779,20.349999999999994,2.0,2.0,198862.85,9.700000332699998,566.3782351,1246.20061605
653,Singapore,SGP,2007,8.886,73.96,4.0,5.0,27406.26,3.1000000714,39432.93835,427.814475067
654,Singapore,SGP,2010,5.323000000000001,75.0,4.0,5.0,27349.340000000004,4.159999990299999,47236.96023,344.061591807
655,Slovakia,SVK,2007,5.605,71.53999999999999,4.0,3.0,24569.09,4.599999905,16085.61152,249.93419975000006
656,Slovakia,SVK,2010,5.7170000000000005,75.19,4.0,4.0,32235.04,4.400000095,16750.79744,274.15092718
657,Slovenia,SVN,2007,3.5830000000000006,68.52,4.0,4.0,25489.34402091,6.599999905,23787.64656,218.91481015000005
658,Slovenia,SVN,2010,3.8050000000000006,69.33,4.0,4.0,13016.216810454998,6.199999809,23509.54314,147.912693804
659,Solomon Islands,SLB,2007,1.768,54.31999999999999,2.0,3.0,15141.07189605,8.310000132999999,1260.289404,154.38256739099998
660,Solomon Islands,SLB,2010,4.359,54.33,4.0,3.0,5047.951896050001,4.8799999712,1604.20583,108.922353743
661,Solomon Islands,SLB,2012,4.359,54.33,4.0,3.0,11148.6,4.880000019,2141.821522,165.59677582299997
662,Solomon Islands,SLB,2014,2.1510000000000002,63.54,4.0,4.0,15284.265802554999,8.0500001427,2274.887866,142.71290611299997
663,Somalia,SOM,2014,1.779,20.349999999999994,2.0,2.0,185271.1,9.700000332699998,295.2666099,1246.20061605
664,South Africa,ZAF,2007,4.734,68.53999999999999,4.0,3.0,19341.670000000002,4.969999980900001,6095.62157,174.112574704
665,South Africa,ZAF,2010,4.853999999999999,67.28,4.0,3.0,22459.07,4.519999933199999,7328.6152,222.47221276700003
666,South Korea,KOR,2007,4.7669999999999995,65.53999999999999,2.0,5.0,19294.4561,4.880000019000001,24086.41044,140.98394933500003
667,South Korea,KOR,2010,4.7669999999999995,65.53999999999999,2.0,5.0,19294.4561,4.880000019000001,23087.22564,140.98394933500003
668,South Sudan,SSD,2012,1.652,22.440000000000005,2.0,1.0,195689.7,9.700000332699998,1179.739711,1246.20061605
669,South Sudan,SSD,2014,1.652,22.690000000000005,2.0,1.0,195689.7,9.700000332699998,1322.820364,1246.20061605
670,Spain,ESP,2007,3.5830000000000006,68.52,4.0,4.0,25489.34402091,6.599999905,32549.97098,218.91481015000005
671,Spain,ESP,2010,4.667,75.09,5.0,4.0,21568.8848,5.5,30502.71971,236.35650476
672,Sri Lanka,LKA,2007,4.359,54.33,4.0,3.0,5047.951896050001,4.8799999712,1630.388906,108.922353743
673,Sri Lanka,LKA,2010,4.526999999999999,67.86,4.0,3.0,21285.57,4.860000038200001,2799.648738,226.272562746
674,Sudan,SDN,2007,1.0230000000000001,59.06,4.0,2.0,6920.87,8.310000132999999,1128.410266,163.391911329
675,Sudan,SDN,2010,4.082999999999999,53.71,4.0,2.0,4732.8518960500005,5.2499999999,1489.874087,109.44725200300002
676,Sudan,SDN,2012,1.6130000000000002,58.019999999999996,4.0,2.0,15690.57189605,8.310000132999999,1332.914187,154.38256739099998
677,Sudan,SDN,2014,4.309,65.83000000000001,4.0,2.0,6320.25189605,4.970000076300001,1625.463728,108.92915500710004
678,Suriname,SUR,2007,4.698,62.28000000000001,2.0,3.0,19563.579999999998,5.1000000000000005,5744.759727,174.112574704
679,Suriname,SUR,2010,4.608,65.49000000000001,2.0,3.0,21690.79,4.6700000286000005,8255.874872,222.47221276700003
680,Suriname,SUR,2012,4.608,65.49000000000001,2.0,3.0,21690.79,4.6700000286000005,9200.974786,222.47221276700003
681,Suriname,SUR,2014,4.812,65.32000000000001,5.0,4.0,24808.19,4.699999952299999,9471.922001,236.82130825000004
682,Sweden,SWE,2007,7.678,69.72999999999999,4.0,4.0,8026.1,3.1400000571,53700.00534,383.4141419
683,Sweden,SWE,2010,4.6739999999999995,68.77,4.0,4.0,8227.9,5.3600000381,52869.04429,543.9894351
684,Switzerland,CHE,2007,4.224,61.220000000000006,2.0,4.0,7.0,5.400000095,65359.51922,77.71213383310001
685,Switzerland,CHE,2010,9.222,52.14,2.0,4.0,8540.130000000001,2.919999981,77117.12601,432.17466785999994
686,Syria,SYR,2007,2.5569999999999995,75.53,4.0,4.0,27797.912010455002,6.5700000288,2032.623183,214.28749626000004
687,Tajikistan,TJK,2007,1.027,56.79999999999999,4.0,3.0,1900.6452435669994,8.310000132999999,526.6432883,43.70837425979999
688,Tajikistan,TJK,2010,1.7280000000000002,60.75,4.0,3.0,3810.7394802500007,8.310000132999999,749.5524123,117.68796058999999
689,Tajikistan,TJK,2012,1.012,58.33,4.0,3.0,6920.87,8.310000132999999,969.2961039,163.391911329
690,Tajikistan,TJK,2014,1.139,59.760000000000005,4.0,3.0,6485.30359998,8.310000132999999,1104.172358,111.30120941500002
691,Tanzania,TZA,2007,1.8210000000000002,58.56999999999999,4.0,4.0,25075.34781301,8.3000001426,552.8395016,188.75997205000002
692,Tanzania,TZA,2010,1.8080000000000003,61.60999999999999,4.0,4.0,24868.627698605,8.3000001426,743.4036639,188.75997205000002
693,Tanzania,TZA,2012,2.0940000000000003,67.46,4.0,4.0,25906.495916959997,8.0500001427,867.8574989,188.75997205000002
694,Tanzania,TZA,2014,2.065,69.9,4.0,4.0,33626.75189605,8.0200001714,1030.077648,185.42221236000006
695,Thailand,THA,2007,4.513000000000001,66.31,4.0,4.0,26752.090000000004,5.0,3973.017172,242.80701229000002
